itemid,type,snmp_community,snmp_oid,hostid,name,key_,delay,history,trends,status,value_type,trapper_hosts,units,multiplier,delta,snmpv3_securityname,snmpv3_securitylevel,snmpv3_authpassphrase,snmpv3_privpassphrase,formula,error,lastlogsize,logtimefmt,templateid,valuemapid,delay_flex,params,ipmi_sensor,data_type,authtype,username,password,publickey,privatekey,mtime,flags,filter,interfaceid,port,description,inventory_link,lifetime,snmpv3_authprotocol,snmpv3_privprotocol,state,snmpv3_contextname
23177,16,,,10082,"gc ConcurrentMarkSweep number of collections per second","jmx[""java.lang:type=GarbageCollector,name=ConcurrentMarkSweep"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23178,16,,,10082,"gc Copy accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=Copy"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23179,16,,,10082,"gc Copy number of collections per second","jmx[""java.lang:type=GarbageCollector,name=Copy"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23180,16,,,10082,"gc MarkSweepCompact accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=MarkSweepCompact"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23181,16,,,10082,"gc MarkSweepCompact number of collections per second","jmx[""java.lang:type=GarbageCollector,name=MarkSweepCompact"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23182,16,,,10082,"gc ParNew accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=ParNew"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23183,16,,,10082,"gc ParNew number of collections per second","jmx[""java.lang:type=GarbageCollector,name=ParNew"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23184,16,,,10082,"gc PS MarkSweep accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=PS MarkSweep"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23185,16,,,10082,"gc PS Scavenge accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=PS Scavenge"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23186,16,,,10082,"gc PS Scavenge number of collections per second","jmx[""java.lang:type=GarbageCollector,name=PS Scavenge"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23187,16,,,10082,"gc PS MarkSweep number of collections per second","jmx[""java.lang:type=GarbageCollector,name=PS MarkSweep"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23188,16,,,10082,"jvm Uptime","jmx[""java.lang:type=Runtime"",Uptime]",60,7,365,0,3,,uptime,1,0,,0,,,0.001,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23189,16,,,10082,"jvm Version","jmx[""java.lang:type=Runtime"",VmVersion]",3600,7,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23190,16,,,10082,"mem Object Pending Finalization Count","jmx[""java.lang:type=Memory"",ObjectPendingFinalizationCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23191,16,,,10082,"mp CMS Old Gen committed","jmx[""java.lang:type=MemoryPool,name=CMS Old Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23192,16,,,10082,"mp CMS Old Gen max","jmx[""java.lang:type=MemoryPool,name=CMS Old Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23193,16,,,10082,"mp CMS Old Gen used","jmx[""java.lang:type=MemoryPool,name=CMS Old Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23194,16,,,10082,"mp CMS Perm Gen committed","jmx[""java.lang:type=MemoryPool,name=CMS Perm Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23195,16,,,10082,"mp CMS Perm Gen max","jmx[""java.lang:type=MemoryPool,name=CMS Perm Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23196,16,,,10082,"mp CMS Perm Gen used","jmx[""java.lang:type=MemoryPool,name=CMS Perm Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23197,16,,,10082,"mp Code Cache committed","jmx[""java.lang:type=MemoryPool,name=Code Cache"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23198,16,,,10082,"mp Code Cache max","jmx[""java.lang:type=MemoryPool,name=Code Cache"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23199,16,,,10082,"mp Code Cache used","jmx[""java.lang:type=MemoryPool,name=Code Cache"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23200,16,,,10082,"mp Perm Gen committed","jmx[""java.lang:type=MemoryPool,name=Perm Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23201,16,,,10082,"mp Perm Gen max","jmx[""java.lang:type=MemoryPool,name=Perm Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23202,16,,,10082,"mp Perm Gen used","jmx[""java.lang:type=MemoryPool,name=Perm Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23203,16,,,10082,"mp PS Old Gen committed","jmx[""java.lang:type=MemoryPool,name=PS Old Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23204,16,,,10082,"mp PS Old Gen max","jmx[""java.lang:type=MemoryPool,name=PS Old Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23205,16,,,10082,"mp PS Old Gen used","jmx[""java.lang:type=MemoryPool,name=PS Old Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23206,16,,,10082,"mp PS Perm Gen committed","jmx[""java.lang:type=MemoryPool,name=PS Perm Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23207,16,,,10082,"mp PS Perm Gen max","jmx[""java.lang:type=MemoryPool,name=PS Perm Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23208,16,,,10082,"mp PS Perm Gen used","jmx[""java.lang:type=MemoryPool,name=PS Perm Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23209,16,,,10082,"mp Tenured Gen committed","jmx[""java.lang:type=MemoryPool,name=Tenured Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23210,16,,,10082,"mp Tenured Gen max","jmx[""java.lang:type=MemoryPool,name=Tenured Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23211,16,,,10082,"mp Tenured Gen used","jmx[""java.lang:type=MemoryPool,name=Tenured Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23212,16,,,10082,"comp Name of the current JIT compiler","jmx[""java.lang:type=Compilation"",Name]",3600,7,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23213,16,,,10082,"os Max File Descriptor Count","jmx[""java.lang:type=OperatingSystem"",MaxFileDescriptorCount]",3600,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23214,16,,,10082,"os Open File Descriptor Count","jmx[""java.lang:type=OperatingSystem"",OpenFileDescriptorCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23215,16,,,10082,"th Daemon Thread Count","jmx[""java.lang:type=Threading"",DaemonThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23216,16,,,10082,"th Peak Thread Count","jmx[""java.lang:type=Threading"",PeakThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23217,16,,,10082,"th Thread Count","jmx[""java.lang:type=Threading"",ThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23218,16,,,10082,"th Total Started Thread Count","jmx[""java.lang:type=Threading"",TotalStartedThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23219,16,,,10083,"http-8080 bytes received per second","jmx[""Catalina:type=GlobalRequestProcessor,name=http-8080"",bytesReceived]",60,7,365,0,0,,B,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23220,16,,,10083,"http-8080 bytes sent per second","jmx[""Catalina:type=GlobalRequestProcessor,name=http-8080"",bytesSent]",60,7,365,0,0,,B,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23221,16,,,10083,"http-8080 errors per second","jmx[""Catalina:type=GlobalRequestProcessor,name=http-8080"",errorCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23222,16,,,10083,"http-8080 gzip compression","jmx[""Catalina:type=ProtocolHandler,port=8080"",compression]",3600,7,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23223,16,,,10083,"http-8080 request processing time","jmx[""Catalina:type=GlobalRequestProcessor,name=http-8080"",processingTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23224,16,,,10083,"http-8080 requests per second","jmx[""Catalina:type=GlobalRequestProcessor,name=http-8080"",requestCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23225,16,,,10083,"http-8080 threads allocated","jmx[""Catalina:type=ThreadPool,name=http-8080"",currentThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23226,16,,,10083,"http-8080 threads busy","jmx[""Catalina:type=ThreadPool,name=http-8080"",currentThreadsBusy]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23227,16,,,10083,"http-8080 threads max","jmx[""Catalina:type=ThreadPool,name=http-8080"",maxThreads]",3600,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23228,16,,,10083,"http-8443 bytes received per second","jmx[""Catalina:type=GlobalRequestProcessor,name=http-8443"",bytesReceived]",60,7,365,0,0,,B,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23229,16,,,10083,"http-8443 bytes sent per second","jmx[""Catalina:type=GlobalRequestProcessor,name=http-8443"", bytesSent]",60,7,365,0,0,,B,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23230,16,,,10083,"http-8443 errors per second","jmx[""Catalina:type=GlobalRequestProcessor,name=http-8443"",errorCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23231,16,,,10083,"http-8443 gzip compression","jmx[""Catalina:type=ProtocolHandler,port=8443"",compression]",3600,7,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23232,16,,,10083,"http-8443 request processing time","jmx[""Catalina:type=GlobalRequestProcessor,name=http-8443"",processingTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23233,16,,,10083,"http-8443 requests per second","jmx[""Catalina:type=GlobalRequestProcessor,name=http-8443"",requestCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23234,16,,,10083,"http-8443 threads allocated","jmx[""Catalina:type=ThreadPool,name=http-8443"",currentThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23235,16,,,10083,"http-8443 threads busy","jmx[""Catalina:type=ThreadPool,name=http-8443"",currentThreadsBusy]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23236,16,,,10083,"http-8443 threads max","jmx[""Catalina:type=ThreadPool,name=http-8443"",maxThreads]",3600,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23237,16,,,10083,"jk-8009 bytes received per second","jmx[""Catalina:type=GlobalRequestProcessor,name=jk-8009"", bytesReceived]",60,7,365,0,0,,B,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23238,16,,,10083,"jk-8009 bytes sent per second","jmx[""Catalina:type=GlobalRequestProcessor,name=jk-8009"",bytesSent]",60,7,365,0,0,,B,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23239,16,,,10083,"jk-8009 errors per second","jmx[""Catalina:type=GlobalRequestProcessor,name=jk-8009"",errorCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23240,16,,,10083,"jk-8009 request processing time","jmx[""Catalina:type=GlobalRequestProcessor,name=jk-8009"",processingTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23241,16,,,10083,"jk-8009 requests per second","jmx[""Catalina:type=GlobalRequestProcessor,name=jk-8009"",requestCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23242,16,,,10083,"jk-8009 threads allocated","jmx[""Catalina:type=ThreadPool,name=jk-8009"",currentThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23243,16,,,10083,"jk-8009 threads busy","jmx[""Catalina:type=ThreadPool,name=jk-8009"",currentThreadsBusy]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23244,16,,,10083,"jk-8009 threads max","jmx[""Catalina:type=ThreadPool,name=jk-8009"",maxThreads]",3600,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23245,16,,,10083,"Maximum number of active sessions so far","jmx[""Catalina:type=Manager,path=/,host=localhost"",maxActive]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23246,16,,,10083,"Number of active sessions at this moment","jmx[""Catalina:type=Manager,path=/,host=localhost"",activeSessions]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23247,16,,,10083,"Number of sessions created by this manager per second","jmx[""Catalina:type=Manager,path=/,host=localhost"",sessionCounter]",60,7,365,0,0,,,0,1,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23248,16,,,10083,"Number of sessions we rejected due to maxActive being reached","jmx[""Catalina:type=Manager,path=/,host=localhost"",rejectedSessions]",60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23249,16,,,10083,"The maximum number of active Sessions allowed, or -1 for no limit","jmx[""Catalina:type=Manager,path=/,host=localhost"",maxActiveSessions]",3600,7,365,0,0,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23250,16,,,10083,"Tomcat version","jmx[""Catalina:type=Server"",serverInfo]",3600,7,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23251,5,,,10047,"Zabbix queue",zabbix[queue],600,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23252,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,alerter,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22424,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23253,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,configuration syncer,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22412,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23254,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,db watchdog,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22410,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23255,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,discoverer,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22430,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23256,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,escalator,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22422,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23257,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,history syncer,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22406,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23258,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,housekeeper,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22408,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23259,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,http poller,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22402,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23260,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,icmp pinger,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22418,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23261,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,ipmi poller,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22416,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23262,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,java poller,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22689,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23263,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,node watcher,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22428,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23264,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,poller,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22399,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23265,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,proxy poller,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22420,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23266,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,self-monitoring,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22414,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23267,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,snmp trapper,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,23171,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23268,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,timer,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22426,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23269,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,trapper,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22404,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23270,5,,,10084,"Zabbix $4 $2 processes, in %","zabbix[process,unreachable poller,avg,busy]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22400,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23271,5,,,10084,"Zabbix queue over $2","zabbix[queue,10m]",600,7,365,0,3,,,0,0,,0,,,1,,0,,22219,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23272,5,,,10084,"Zabbix queue",zabbix[queue],600,7,365,0,3,,,0,0,,0,,,1,,0,,23251,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23273,5,,,10084,"Zabbix configuration cache, % free","zabbix[rcache,buffer,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22189,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23274,5,,,10084,"Zabbix $2 write cache, % free","zabbix[wcache,history,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22183,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23275,5,,,10084,"Zabbix $2 write cache, % free","zabbix[wcache,text,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22396,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23276,5,,,10084,"Zabbix $2 write cache, % free","zabbix[wcache,trend,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22185,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23277,5,,,10084,"Values processed by Zabbix server per second","zabbix[wcache,values]",60,7,365,0,0,,,0,1,,0,,,1,,0,,22187,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23278,0,,,10084,"Network interface discovery",net.if.discovery,3600,90,365,0,4,,,0,0,,0,,,1,,0,,22444,NULL,,,,0,0,,,,,0,1,"{#IFNAME}:@Network interfaces for discovery",1,,"Discovery of network interfaces as defined in global regular expression ""Network interfaces for discovery"".",0,30,0,0,0,
23279,0,,,10084,"Mounted filesystem discovery",vfs.fs.discovery,3600,90,365,0,4,,,0,0,,0,,,1,,0,,22450,NULL,,,,0,0,,,,,0,1,"{#FSTYPE}:@File systems for discovery",1,,"Discovery of file systems of different types as defined in global regular expression ""File systems for discovery"".",0,30,0,0,0,
23280,0,,,10084,"Incoming network traffic on $1",net.if.in[{#IFNAME}],60,7,365,0,3,,bps,1,1,,0,,,8,,0,,22446,NULL,,,,0,0,,,,,0,2,,1,,,0,0,0,0,0,
23281,0,,,10084,"Outgoing network traffic on $1",net.if.out[{#IFNAME}],60,7,365,0,3,,bps,1,1,,0,,,8,,0,,22448,NULL,,,,0,0,,,,,0,2,,1,,,0,0,0,0,0,
23282,0,,,10084,"Free inodes on $1 (percentage)","vfs.fs.inode[{#FSNAME},pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22454,NULL,,,,0,0,,,,,0,2,,1,,,0,0,0,0,0,
23283,0,,,10084,"Free disk space on $1","vfs.fs.size[{#FSNAME},free]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,22452,NULL,,,,0,0,,,,,0,2,,1,,,0,0,0,0,0,
23284,0,,,10084,"Free disk space on $1 (percentage)","vfs.fs.size[{#FSNAME},pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22686,NULL,,,,0,0,,,,,0,2,,1,,,0,0,0,0,0,
23285,0,,,10084,"Total disk space on $1","vfs.fs.size[{#FSNAME},total]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,22456,NULL,,,,0,0,,,,,0,2,,1,,,0,0,0,0,0,
23286,0,,,10084,"Used disk space on $1","vfs.fs.size[{#FSNAME},used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,22458,NULL,,,,0,0,,,,,0,2,,1,,,0,0,0,0,0,
23287,0,,,10084,"Agent ping",agent.ping,60,7,365,0,3,,,0,0,,0,,,1,,0,,10020,10,,,,0,0,,,,,0,0,,1,,"The agent always returns 1 for this item. It could be used in combination with nodata() for availability check.",0,0,0,0,0,
